date,text
2021-04-17 12:00:08,"b'Yes, 110% doesn\xe2\x80\x99t sound made up at all. \n\nIt sounds as legit as the 200% safe Covaxin https://t.co/19hk3qpNrX'"
2021-04-17 12:00:07,b'RT @Broufus: 1. Covaxin is supposed to have an inactivated covid virus in its vaccine.\n2. The report from Brazil confirms that the virus is\xe2\x80\xa6'
2021-04-17 12:00:06,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 12:00:03,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 12:00:02,b'RT @ajodaya38: Actor who made us think about social issues while making us laugh. A socially responsible celebrity too. Deepest Condolences\xe2\x80\xa6'
2021-04-17 11:59:43,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 11:59:40,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:59:33,"b'@patil_maanas @PiyushGoyal @OfficeofUT Ok then, central govt will take ""Covaxin"" made in India. Produce in my state Hyderabad, Telangana.'"
2021-04-17 11:59:25,"b""RT @rdivia: A short info on central govt's tie up with Haffkine that was announced yesterday.  Haffkine will take *at least* 12 months to s\xe2\x80\xa6"""
2021-04-17 11:59:13,"b'@arulmuru182002 Plus covaxin interim efficacy is at 36 participants including placebo developing covid, az usa is 1\xe2\x80\xa6 https://t.co/sWkNdRFCPv'"
2021-04-17 11:59:12,b'RT @drharshvardhan: Augmenting #COVID19Vaccine supplies on war footing!\n\nProduction of #Covaxin to be increased from 1 cr doses/month curre\xe2\x80\xa6'
2021-04-17 11:59:11,"b'@Balaji86977520 @Sunilguntuku @5Forty3 Yes.. when covaxin did not have phase 3 trials done, it was put in.. but non\xe2\x80\xa6 https://t.co/BVOMcFlYU5'"
2021-04-17 11:59:03,"b'@NiveditaMathur @cmohry Hi, were you able to get the Covaxin jab in Panchkula? Thanks!'"
2021-04-17 11:58:47,b'RT @himantabiswa: #CovidVaccine Update\n\nAs of now we have the following stocks:\n\n1.Covishield ~ 3.25 lakh dose\n2.Covaxin ~ 2 lakh dose\n\nAno\xe2\x80\xa6'
2021-04-17 11:58:47,"b'Govt aids Bharat Biotech with \xe2\x82\xb965 crore grant, 3 PSUs\xe2\x80\x99 support to make Covaxin\n https://t.co/Fg2BqoiLTj\n\nvia NaMo A\xe2\x80\xa6 https://t.co/Uo7zTgpY5V'"
2021-04-17 11:58:03,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 11:57:03,"b""RT @rdivia: A short info on central govt's tie up with Haffkine that was announced yesterday.  Haffkine will take *at least* 12 months to s\xe2\x80\xa6"""
2021-04-17 11:56:46,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:56:36,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:56:35,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 11:56:15,b'@ikulithalai Covieshield or Covaxin you took?'
2021-04-17 11:55:54,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 11:55:35,b'Both Covishield and Covaxin have been deemed safe for usage in India. What you get depends on the availability at t\xe2\x80\xa6 https://t.co/0wEXQGf5iC'
2021-04-17 11:55:17,b'@myogioffice @PMOIndia @MoHFW_INDIA @drharshvardhan My father (age64 ) was scheduled to get 2nd dose ofCovaxin on17\xe2\x80\xa6 https://t.co/ZTwiZ1NGF9'
2021-04-17 11:54:54,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:54:28,"b""@Sweta29460443 @DipshikhaGhosh @GCM316 @7632b54090b9452 Oh my parents took Covaxin... There's so much controversy r\xe2\x80\xa6 https://t.co/0hy45509QT"""
2021-04-17 11:54:24,b'Haffkine will only be able to produce Covaxin after a year \nhttps://t.co/HcuIdBornV'
2021-04-17 11:53:52,b'@arulmuru182002 Both are above 80% efficacy . Usa fda trials proved that 79% in 28 days itself and increases with m\xe2\x80\xa6 https://t.co/cgLT3ITLC0'
2021-04-17 11:53:33,b'@db_is_db @tenaliramen It was available today morning. \nThank you soo much sir.  I stay near landmark hospital niza\xe2\x80\xa6 https://t.co/XEpSjUipVu'
2021-04-17 11:53:26,b'@drharshvardhan have a peculiar problem.hadmu first shot of covaxin on 12/3 and 2ndshot on17/4 at NIMS hyderabad.bo\xe2\x80\xa6 https://t.co/FNNLgjk1ti'
2021-04-17 11:53:14,"b'RT @PriyankaPulla: Incidentally, here is Bharat Biotech saying it is agreeing to the conditions laid down by Anvisa. But that it will take\xe2\x80\xa6'"
2021-04-17 11:52:57,b'@ARanganathan72 Have the gold standards of Universal approval I.e.  @RahulGandhi @editorsguildind #YogendraYadav  a\xe2\x80\xa6 https://t.co/3D7LLbeXgc'
2021-04-17 11:52:57,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:52:01,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:51:56,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:51:52,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:51:15,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 11:51:14,"b""RT @rdivia: A short info on central govt's tie up with Haffkine that was announced yesterday.  Haffkine will take *at least* 12 months to s\xe2\x80\xa6"""
2021-04-17 11:51:08,b'#Covaxin supply to double by May . https://t.co/30kAAzaghk'
2021-04-17 11:51:07,b'@Nottingham1234 @GabbbarSingh @GabbbarSingh did you get a choice at the hospital to pick between covaxin or covishi\xe2\x80\xa6 https://t.co/eMqXF6S2XC'
2021-04-17 11:50:49,b'@PadmakarTillu In Pune in Jayabai  Sutar government hospital my mom had to wait 5 hours in a queue to get second do\xe2\x80\xa6 https://t.co/uBNSKpWyew'
2021-04-17 11:50:46,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:50:24,"b""RT @ARanganathan72: Why are you so triggered? Don't bring your politics or ideology into a scientific discussion.\n\nMy tweet simply mentione\xe2\x80\xa6"""
2021-04-17 11:50:20,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 11:49:52,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 11:49:43,"b'RT @Uncommo52204052: Strategic importance of Covaxin (thread)\nCovaxin is a safe, effective vaccine made locally by a credible firm with ext\xe2\x80\xa6'"
2021-04-17 11:49:41,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:49:18,b'RT @lawdalalife: #Covaxin is available in most of Hyderabad govt and private hospitals\nPlease go and vaccinate your parents \n#COVID19India'
2021-04-17 11:49:04,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 11:48:48,"b'RT @IndiesPharma: @bioprist, the parent company for Indies Pharma Ja, seeks to set up a hub in Jamaica for distributing COVAXIN, the Indian\xe2\x80\xa6'"
2021-04-17 11:48:45,b'The second dose of Covishield can be taken after 4-8 weeks whereas Covaxin can be taken after 28 days. Please confi\xe2\x80\xa6 https://t.co/5nNCmferkK'
2021-04-17 11:48:39,b'@mygovindia @MoHFW_INDIA @PMOIndia @drharshvardhan @PIB_India @MIB_India @PrakashJavdekar Incorrect data. There is\xe2\x80\xa6 https://t.co/CP5fXecAow'
2021-04-17 11:48:16,b'RT @the_hindu: The production of indigenously developed #Covaxin vaccine will be doubled by May-June and then increased nearly 6-7 fold by\xe2\x80\xa6'
2021-04-17 11:48:04,"b""RT @jo_da123: Haffkine's ....\nWill the 122 year-old be able to rise to the pandemic challenge? \n\n@rjadHinduBL @businessline @CMOMaharashtra\xe2\x80\xa6"""
2021-04-17 11:48:03,b'@yazhini_pm It is an older video about Covaxin... We all were very skeptical of its approval at that time...\nhttps://t.co/OpkrF1v9QC'
2021-04-17 11:48:00,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:47:56,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:47:48,"b'RT @PriyankaPulla: [New story] Two weeks ago, the Brazilian regulator Anvisa published a report listing a number of quality control problem\xe2\x80\xa6'"
2021-04-17 11:47:27,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:47:21,b'@GCM316 @Sweta29460443 @DipshikhaGhosh @7632b54090b9452 Which one are you taking Covaxin or covisheield??'
2021-04-17 11:47:15,"b'@niharikakohli29 Covishield is the AztraZeneca vaccine, and has had phase 3 trials + lots of deployment. Covaxin wa\xe2\x80\xa6 https://t.co/EF7hZDpPFL'"
2021-04-17 11:46:48,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:46:44,"b""Mumbai's Haffkine Bio-Pharma targets 22.8 crore Covaxin vials a year - The New Indian Express https://t.co/bOmLPTCZWe"""
2021-04-17 11:46:43,b'@Sweta29460443 @DipshikhaGhosh Is it from Covaxin or covisheield??'
2021-04-17 11:46:41,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:46:34,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 11:46:29,"b""A short info on central govt's tie up with Haffkine that was announced yesterday.  Haffkine will take *at least* 12\xe2\x80\xa6 https://t.co/cOb312t8BV"""
2021-04-17 11:46:25,"b""@DipshikhaGhosh @Sweta29460443 Is Covaxin safe ma'am?? My parents got first dose of Covaxin"""
2021-04-17 11:45:31,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:45:13,"b'@Me_Predictor I got my Covaxin second dose today in Chettinad Hospital, Chennai. They have kept different areas for\xe2\x80\xa6 https://t.co/ie9OJGYdKN'"
2021-04-17 11:45:04,b'@Sweta29460443 @DipshikhaGhosh @7632b54090b9452 Is it for Covaxin or Covishield?\nI am taking my dad for 2nd dosage tomorrow'
2021-04-17 11:44:50,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:44:49,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:44:47,"b""RT @jo_da123: Haffkine's ....\nWill the 122 year-old be able to rise to the pandemic challenge? \n\n@rjadHinduBL @businessline @CMOMaharashtra\xe2\x80\xa6"""
2021-04-17 11:44:43,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:44:37,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 11:44:19,"b'@ivanpereirafre1 @saurabhv1712 @dhruv_rathee When vaccines were available, No one was taking and now crying shortag\xe2\x80\xa6 https://t.co/HCQfZmwed9'"
2021-04-17 11:44:14,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:44:04,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:43:45,"b'RT @lalvivek: @ErikSolheim @ojaseyyyyy Sir, @Actor_Vivek a real hero who planted thousands of trees all over Tamilnadu died today all in su\xe2\x80\xa6'"
2021-04-17 11:43:36,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:43:33,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:43:25,"b""RT @ARanganathan72: Quint: Brazilian Regulator rejected @BharatBiotech's  COVAXIN as it didn't do Inactivation Kinetics among other things.\xe2\x80\xa6"""
2021-04-17 11:43:24,b'RT @KuldeepKadyan: Chattisgarh is suffering because the Health Minister #tssinghdeo was busy politicizing vaccine distribution and delayed\xe2\x80\xa6'
2021-04-17 11:42:57,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:42:57,b'@yuvipanda Is Covishield better than Covaxin?'
2021-04-17 11:42:52,b'RT @drshamamohd: Why is Covaxin priced higher than Covishield? Must find out who all have stakes in the Covaxin production'
2021-04-17 11:42:43,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 11:42:37,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:42:35,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:42:33,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:42:16,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:42:09,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:42:00,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:41:59,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:41:59,b'@UncertainCatty @ShekharGupta 1-2 Why was it exported that too around the same time when current wave had just star\xe2\x80\xa6 https://t.co/K6VdOUKdtu'
2021-04-17 11:41:56,"b""RT @ANI: #COVID19: Maharashtra CMO says Govt of India has granted approval to Mumbai's Haffkine Institute to produce Bharat Biotech's Covax\xe2\x80\xa6"""
2021-04-17 11:41:45,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:41:08,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:41:04,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:40:43,b'@Huntsk45 @DrSenthil_MDRD this is from Jan 12th and is about Covaxin approval... Stop Misleading people...'
2021-04-17 11:40:42,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:40:35,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:40:33,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:40:31,b'Both Covishield and Covaxin have been deemed safe for usage in India. What you get depends on the availability at t\xe2\x80\xa6 https://t.co/N7Kj77JeJd'
2021-04-17 11:40:03,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:39:49,b'@DrSenthil_MDRD \xe0\xae\x87\xe0\xae\xa4\xe0\xaf\x81 3 \xe0\xae\xae\xe0\xae\xbe\xe0\xae\xa4\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\xae\xe0\xaf\x81\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xaa\xe0\xaf\x81 \xe0\xae\xb5\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4 \xe0\xae\xb5\xe0\xaf\x80\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\xaf\xe0\xaf\x8b...  \n\nIt was about giving approval for Covaxin without publishing ph\xe2\x80\xa6 https://t.co/TdETk25ZBI'
2021-04-17 11:39:42,b'RT @__phoenix_fire_: You have taken both doses of covaxin/covidshield? Wonderful!\nYou had corona once and now have developed antibodies? Ev\xe2\x80\xa6'
2021-04-17 11:39:11,b'RT @SaketGokhale: The order for vaccine doses placed by the Govt thru funding from the budget is prices at Rs. 157.50 per unit for both Cov\xe2\x80\xa6'
2021-04-17 11:39:08,"b""RT @SalomonOli: Brazil Drug Regulator Rejects Bharat Biotech's Application To Import Covaxin #BioTech via https://t.co/s7n0wYZc3s https://t\xe2\x80\xa6"""
2021-04-17 11:39:05,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:39:04,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:39:01,b'#\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xb5\xe0\xaf\x87\xe0\xae\x95\xe0\xaf\x8d #RIPVivekSir #ripvivek #ripactorvivek #RIPVivekhSir #RIP_Vivek  #Covishield #Covaxin \n\nThursday he took vac\xe2\x80\xa6 https://t.co/hVXC8R0DaB'
2021-04-17 11:38:57,"b""RT @drchatterjee: Brazil Drug Regulator Rejects Bharat Biotech's Application To Import Covaxin - The Wire Science https://t.co/1U3eJ08ZEb"""
2021-04-17 11:38:37,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:38:21,"b'RT @IndiaHistorypic: Rather Than Waiting For Haffkine to Deliver Covaxin , Govt Should Approach Those Private Companies Who Already Have BS\xe2\x80\xa6'"
2021-04-17 11:38:15,"b'RT @le_intensivist: yeddy took covaxin, already had antibodies sec to prior infection yet has tested positive again. the new variant is too\xe2\x80\xa6'"
2021-04-17 11:38:05,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:37:37,"b""RT @Devi_Nagavalli: Don't even think that vaccine makes you Super Man after taking first dose only.\nGive gap between doses and let the vacc\xe2\x80\xa6"""
2021-04-17 11:37:18,b'RT @thullimalli: Brazil rejects our Covaxin. What a shame. The move comes after Brazilian regulator Anivisa on March 30 denied Bharat Biote\xe2\x80\xa6'
2021-04-17 11:36:48,b'@dhanuka_vikas @MukulAgarwal66 @ALKAAGARWAL9 You can walk in to any Jimbo centre ( if you had taken covishield ) ;\xe2\x80\xa6 https://t.co/3UAdReBK51'
2021-04-17 11:36:42,b'@GabbbarSingh My parents both in their mid 70s got covaxin 1st wk March. Just b4 it was time for 2nd dose they both\xe2\x80\xa6 https://t.co/rpByxLx1qa'
2021-04-17 11:36:41,b'RT @jagritysablok1: This is Shocking!\n\nBrazil\xe2\x80\x99s report on Bharat Biotech\xe2\x80\x99s Covaxin plant raised serious GMP violations.\n\nFindings shows tha\xe2\x80\xa6'
2021-04-17 11:36:31,b'@TheTanvinator They said it\xe2\x80\x99s covaxin but instead covishied was given .'
2021-04-17 11:36:30,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:36:29,b'@drharshvardhan @PMOIndia @MoHFW_INDIA @DIPROYAMUNANAG1 @cmohry COVAXIN out of stock in district Yamunanagar.. hosp\xe2\x80\xa6 https://t.co/fF9rYiCgxt'
2021-04-17 11:36:06,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:35:56,b'RT @Vj_master_642: #RIPVivekSir Covaxin ah ? \xf0\x9f\x98\xae\xf0\x9f\x92\x94 https://t.co/9ZComSqQ9T'
2021-04-17 11:35:51,"b'RT @CMOMaharashtra: The Dept of Science &amp; Technology, Government of India, has granted approval to Haffkine Institute to produce Bharat Bio\xe2\x80\xa6'"
2021-04-17 11:35:33,b'RT @BharatBiotech: We completely reject the false and malicious reporting by @CNBCTV18News on COVAXIN\xc2\xae supplies to international markets.\xe2\x80\xa6'
2021-04-17 11:35:28,b'@VishalRoshan13 More than 1cr ppl vaccinated with covaxin. How many have died with it?'
2021-04-17 11:35:26,b'RT @RisingBharat_: India to increase Covaxin production to 100 mn doses per month by Sept \n\nThe production capacity is expected to reach ne\xe2\x80\xa6'
2021-04-17 11:35:26,b'@AniGuha @adarpoonawalla p.m. took covaxin not covishield.'
2021-04-17 11:35:22,b'RT @svaradarajan: Brazil Drug Regulator Rejects Bharat Biotech\xe2\x80\x99s Application To Import Covaxin https://t.co/sx78kPnT9O via @TheWireScience'
2021-04-17 11:35:20,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:35:06,"b'RT @PriyankaPulla: Incidentally, here is Bharat Biotech saying it is agreeing to the conditions laid down by Anvisa. But that it will take\xe2\x80\xa6'"
2021-04-17 11:34:59,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:34:40,b'RT @Chatterj1Asking: Covidshield or covaxin which one is better?'
2021-04-17 11:33:14,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:33:05,b'RT @umasudhir: #NDTV reported yesterday that #AndhraPradesh has stopped vaccinations as they have NIL stock &amp; @AndhraPradeshCM wrote to @PM\xe2\x80\xa6'
2021-04-17 11:32:34,"b""With COVID cases on the rise, let's make sure to Protect Each Other by Wearing a Face Mask.\n.\n.\n.\n.\n#COVID19\xe2\x80\xa6 https://t.co/WA1nRetDVT"""
2021-04-17 11:32:08,b'RT @SaketGokhale: Exclusive: Was India\xe2\x80\x99s \xe2\x80\x9cvaccine export\xe2\x80\x9d an elaborate scam?\n\nGovt of India tells me that it initially procured 5.6 crore d\xe2\x80\xa6'
2021-04-17 11:32:00,"b""RT @GauravPandhi: One more of @RahulGandhi's suggestions have been accepted by the Govt. \n\n9 April: Provide suppliers with necessary resour\xe2\x80\xa6"""
2021-04-17 11:31:07,"b""Haffkine's ....\nWill the 122 year-old be able to rise to the pandemic challenge? \n\n@rjadHinduBL @businessline\xe2\x80\xa6 https://t.co/7oKfTxMCDj"""
2021-04-17 11:30:23,b'India records over 2 lakh new Covid-19 cases for second straight day; Centre to ramp up vaccine production #Vaccine\xe2\x80\xa6 https://t.co/8kZnoIPlSr'
2021-04-17 11:30:16,"b""RT @ARanganathan72: Mexico's health regulator Cofepris approves Bharat Biotech's Covaxin. Mexico is a member of Pharma Inspection Co-op Sch\xe2\x80\xa6"""
2021-04-17 11:29:56,b'RT @siddharth3: An exceptional piece on the process of making Covaxin and testing for its safety. (I wish more journalism was this good. Ex\xe2\x80\xa6'
2021-04-17 11:29:40,"b'RT @rjadHinduBL: #Haffkine was being deliberately weakened so that private players would benefit and that, finally, the institute could be\xe2\x80\xa6'"
